1700,0.9968,77.7575
1400,0.9966,96.4566
1100,0.9952,124.728
1000,0.9951,137.397
900,0.9947,152.885
800,0.9946,172.41
700,0.9939,196.528
600,0.9921,245.95
500,0.991,295.357
400,0.9879,363.358
300,0.986,470.063
250,0.9841,551.966
200,0.9788,673.434
180,0.9764,737.247
160,0.9737,819.375
140,0.9691,922.289
120,0.964,1053.61
100,0.9547,1238.82
90,0.9477,1355
80,0.9398,1507.33
70,0.9311,1683.89
60,0.9177,1913.61
55,0.9085,2075.72
50,0.8996,2245.77
45,0.8875,2461.45
40,0.8744,2739.04
35,0.8553,3057.39
30,0.8288,3488.71
25,0.795,4077.49
20,0.7467,4873.42
15,0.6726,6227.89
10,0.5495,8693.59
